STU_ID_PROXY,COURSE_CREDITS_REQ_bach,FACULTY_CODE_bach,LOCATION_CODE_bach,STUDY_YEAR_bach,N_SUBJECTS_bach,CODE_DESCR_bach,top5_bach_bach,COURSE_CODE,COURSE_CREDITS_REQ_mast,FACULTY_CODE_mast,LOCATION_CODE_mast,STUDY_YEAR_mast,N_SUBJECTS_mast,CODE_DESCR_mast,IS_GENDER_MALE,AGE_BAND,STATE,IS_INTERNATIONAL,HOME_LANGUAGE,ATAR_BAND,LANGUAGE_TEST_TYPE,LANGUAGE_TEST_SCORE
17833,300.0,100,U,2012,9,Bachelor of Arts,BOA,MC-TEACHPR,200.0,460.0,U,2015.0,12.0,Master of Teaching (Primary),0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
92340,300.0,603,U,2012,8,Bachelor of Science,BSC,MC-JURISD,300.0,732.0,U,2015.0,8.0,Juris Doctor,1,<18,WA,0,English,Band6 - 98.00 - 99.85,Not Entered, 
42800,300.0,702,U,2012,8,Bachelor of Environments,BOE,MC-ENG,300.0,400.0,U,2015.0,4.0,Master of Engineering,1,20-21,,0,English,Band6 - 98.00 - 99.85,Not Entered, 
190451,300.0,300,U,2012,7,Bachelor of Commerce,BOC,,,,,,,,0,20-21,VIC,1,Not English,Band4 - 90.00 - 94.95,Not Entered, 
130166,300.0,100,U,2012,5,Bachelor of Arts,BOA,MC-JURISD,300.0,732.0,U,2016.0,4.0,Juris Doctor,1,18,,0,English,Band5 - 95.00 - 97.95,Not Entered, 
152594,300.0,100,U,2012,8,Bachelor of Arts,BOA,MC-JURISD,300.0,732.0,U,2018.0,2.0,Juris Doctor,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
17738,300.0,603,U,2012,6,Bachelor of Science,BSC,MC-ENV,200.0,603.0,U,2017.0,2.0,Master of Environment,1,18,VIC,0,English,Band1 - <80,Not Entered, 
78929,300.0,300,U,2012,8,Bachelor of Commerce,BOC,MC-ENG,300.0,400.0,U,2014.0,7.0,Master of Engineering,1,19,,1,English,,Not Entered, 
78884,300.0,500,U,2012,8,Bachelor of Biomedicine,BOB,MC-DMED,400.0,500.0,U,2017.0,3.0,Doctor of Medicine,0,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
104518,300.0,300,U,2012,7,Bachelor of Commerce,BOC,MC-MGTACTS,150.0,300.0,U,2014.0,8.0,Master of Management (Accounting),0,19,,1,Not English,,Not Entered, 
146520,300.0,603,U,2012,8,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2014.0,7.0,Master of Engineering,1,20-21,,0,Not English,,IELTS,8
78863,300.0,603,U,2012,7,Bachelor of Science,BSC,MC-DPHYSIO,300.0,500.0,U,2015.0,6.0,Doctor of Physiotherapy,0,18,VIC,0,Not English,Band4 - 90.00 - 94.95,Not Entered, 
112512,300.0,100,U,2012,8,Bachelor of Arts,BOA,MC-NURSC,200.0,500.0,U,2014.0,6.0,Master of Nursing Science,0,18,VIC,0,English,Band2 - 80.00 - 84.95,Not Entered, 
28939,300.0,603,U,2012,8,Bachelor of Science,BSC,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
54882,300.0,603,U,2012,8,Bachelor of Science,BSC,MC-DDENSUR,400.0,500.0,U,2016.0,1.0,Doctor of Dental Surgery,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
78728,300.0,603,U,2012,7,Bachelor of Science,BSC,MC-SCIBIT,200.0,603.0,U,2014.0,7.0,Master of Biotechnology,0,<18,,1,Not English,,Not Entered, 
4467,300.0,300,U,2012,8,Bachelor of Commerce,BOC,MC-JURISD,300.0,732.0,U,2015.0,8.0,Juris Doctor,1,<18,QLD,0,English,Band6 - 98.00 - 99.85,Not Entered, 
177650,300.0,300,U,2012,3,Bachelor of Commerce,BOC,MC-ENG,300.0,400.0,U,2015.0,1.0,Master of Engineering,0,19,,0,Not English,Band4 - 90.00 - 94.95,Not Entered, 
131204,300.0,500,U,2012,8,Bachelor of Biomedicine,BOB,MC-DMED,400.0,500.0,U,2016.0,3.0,Doctor of Medicine,0,18,VIC,0,Not English,Band6 - 98.00 - 99.85,Not Entered, 
96843,300.0,100,U,2012,7,Bachelor of Arts,BOA,MC-MGMTMKT,200.0,300.0,U,2016.0,4.0,Master of Management (Marketing),1,19,,0,English,Band4 - 90.00 - 94.95,Not Entered, 
139634,300.0,500,U,2012,8,Bachelor of Biomedicine,BOB,MC-DMED,400.0,500.0,U,2017.0,3.0,Doctor of Medicine,1,18,,0,English,Band7 - 99.90+,Not Entered, 
139635,300.0,300,U,2012,8,Bachelor of Commerce,BOC,MC-ENG,300.0,400.0,U,2014.0,7.0,Master of Engineering,1,<18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
42255,300.0,100,U,2012,8,Bachelor of Arts,BOA,MC-TEACHPR,200.0,460.0,U,2017.0,11.0,Master of Teaching (Primary),0,18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
96864,300.0,100,U,2012,8,Bachelor of Arts,BOA,PD-ISLMSTU,100.0,100.0,U,2014.0,5.0,Postgraduate Diploma in Islamic Studies,1,18,VIC,1,English,Band3 - 85.00 - 89.95,Not Entered, 
62662,300.0,603,U,2012,7,Bachelor of Science,BSC,MC-SCIEAR,200.0,603.0,U,2014.0,5.0,Master of Science (Earth Sciences),1,18,VIC,0,English,Band1 - <80,Not Entered, 
85922,300.0,603,U,2012,8,Bachelor of Science,BSC,MC-DVETMED,400.0,251.0,U,2015.0,1.0,Doctor of Veterinary Medicine,0,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
146859,300.0,603,U,2012,8,Bachelor of Science,BSC,MC-SCIPHY,200.0,603.0,U,2014.0,4.0,Master of Science (Physics),1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
130956,300.0,603,U,2012,8,Bachelor of Science,BSC,MC-DMED,400.0,500.0,U,2016.0,3.0,Doctor of Medicine,1,18,,1,Not English,,Not Entered, 
111618,300.0,603,U,2012,8,Bachelor of Science,BSC,MC-DVETMED,400.0,251.0,U,2018.0,1.0,Doctor of Veterinary Medicine,1,20-21,,0,English,,Not Entered, 
42329,300.0,100,U,2012,8,Bachelor of Arts,BOA,MC-JURISD,300.0,732.0,U,2015.0,7.0,Juris Doctor,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
92582,300.0,100,U,2012,8,Bachelor of Arts,BOA,MC-MGMTMKT,200.0,300.0,U,2015.0,9.0,Master of Management (Marketing),0,18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
79821,300.0,500,U,2012,7,Bachelor of Biomedicine,BOB,MC-DDENSUR,400.0,500.0,U,2017.0,1.0,Doctor of Dental Surgery,0,19,VIC,0,Not English,Band5 - 95.00 - 97.95,Not Entered, 
111696,100.0,100,U,2012,6,Bachelor of Arts (Degree with Honours),BOA,,,,,,,,1,22-24,VIC,0,English,,Not Entered, 
130763,300.0,500,U,2012,8,Bachelor of Biomedicine,BOB,,,,,,,,1,18,VIC,0,Not English,Band4 - 90.00 - 94.95,Not Entered, 
86009,300.0,603,U,2012,8,Bachelor of Science,BSC,MC-SCIPHY,200.0,603.0,U,2014.0,5.0,Master of Science (Physics),1,18,QLD,0,Not English,Band6 - 98.00 - 99.85,Not Entered, 
62832,300.0,702,U,2012,8,Bachelor of Environments,BOE,MC-ARCH2Y,200.0,702.0,U,2015.0,1.0,Master of Architecture,1,19,,1,Not English,,Not Entered, 
42458,300.0,702,U,2012,4,Bachelor of Environments,BOE,MC-ARCH2Y,200.0,702.0,U,2014.0,4.0,Master of Architecture,0,30+,VIC,0,English,,Not Entered, 
79577,300.0,100,U,2012,8,Bachelor of Arts,BOA,GD-BA,112.5,878.0,U,2016.0,3.0,Graduate Diploma in Business Administration,0,19,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
104656,300.0,603,U,2012,8,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2014.0,7.0,Master of Engineering,1,<18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
62921,300.0,300,U,2012,10,Bachelor of Commerce,BOC,MC-MGTACTS,150.0,300.0,U,2014.0,4.0,Master of Management (Accounting),0,20-21,,1,Not English,,Not Entered, 
152654,300.0,500,U,2012,8,Bachelor of Biomedicine,BOB,MC-DMED,400.0,500.0,U,2016.0,3.0,Doctor of Medicine,1,18,,0,English,Band6 - 98.00 - 99.85,Not Entered, 
190605,300.0,100,U,2012,8,Bachelor of Arts,BOA,MC-IR,200.0,100.0,U,2015.0,8.0,Master of International Relations,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
146661,300.0,100,U,2012,8,Bachelor of Arts,BOA,MC-TEACHEC,200.0,460.0,U,2014.0,7.0,Master of Teaching (Early Childhood),0,<18,,1,Not English,,Not Entered, 
112686,300.0,500,U,2012,8,Bachelor of Biomedicine,BOB,MC-DOPTOM,400.0,603.0,U,2016.0,1.0,Doctor of Optometry,0,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
86282,300.0,603,U,2012,8,Bachelor of Science,BSC,MC-IR,200.0,100.0,U,2016.0,4.0,Master of International Relations,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
53756,300.0,603,U,2012,8,Bachelor of Science,BSC,MC-DVETMED,400.0,251.0,U,2015.0,1.0,Doctor of Veterinary Medicine,1,19,,0,English,,Not Entered, 
5765,300.0,702,U,2012,8,Bachelor of Environments,BOE,MC-URPL,200.0,702.0,U,2015.0,6.0,Master of Urban Planning,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
113572,300.0,100,U,2012,8,Bachelor of Arts,BOA,MC-TEACHSA,200.0,460.0,U,2014.0,4.0,Master of Teaching (Secondary),0,19,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
190128,300.0,702,U,2012,8,Bachelor of Environments,BOE,MC-ARCH2Y,200.0,702.0,U,2014.0,6.0,Master of Architecture,0,25-29,,0,Not English,,Not Entered, 
182773,300.0,100,U,2012,8,Bachelor of Arts,BOA,344AB,200.0,100.0,U,2016.0,1.0,Master of Public Policy and Management,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
129156,300.0,702,U,2012,5,Bachelor of Environments,BOE,MC-ARCH2Y,200.0,702.0,U,2016.0,4.0,Master of Architecture,1,25-29,,1,Not English,,Not Entered, 
97892,300.0,100,U,2012,8,Bachelor of Arts,BOA,MC-TEACHSA,200.0,460.0,U,2014.0,4.0,Master of Teaching (Secondary),0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
53638,300.0,603,U,2012,9,Bachelor of Science,BSC,,,,,,,,1,<18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
160501,300.0,603,U,2012,8,Bachelor of Science,BSC,GD-SCI,100.0,603.0,U,2014.0,7.0,Graduate Diploma in Science,0,18,NSW,0,English,Band1 - <80,Not Entered, 
160516,300.0,300,U,2012,8,Bachelor of Commerce,BOC,,,,,,,,0,19,,0,Not English,,Not Entered, 
33510,300.0,300,U,2012,9,Bachelor of Commerce,BOC,MC-FIN,200.0,300.0,U,2014.0,9.0,Master of Finance,0,20-21,,1,Not English,,Not Entered, 
33514,300.0,702,U,2012,7,Bachelor of Environments,BOE,MC-ARCH2Y,200.0,702.0,U,2015.0,6.0,Master of Architecture,1,<18,VIC,0,Not English,Band6 - 98.00 - 99.85,Not Entered, 
64662,300.0,100,U,2012,8,Bachelor of Arts,BOA,MC-JURISD,300.0,732.0,U,2016.0,3.0,Juris Doctor,0,<18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
152318,300.0,702,U,2012,7,Bachelor of Environments,BOE,,,,,,,,1,22-24,,1,English,,Not Entered, 
64686,300.0,100,U,2012,8,Bachelor of Arts,BOA,MC-TEACHPR,200.0,460.0,U,2014.0,12.0,Master of Teaching (Primary),0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
185902,300.0,603,U,2012,8,Bachelor of Science,BSC,MC-DMED,400.0,500.0,U,2016.0,3.0,Doctor of Medicine,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
104064,300.0,603,U,2012,8,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2014.0,7.0,Master of Engineering,1,19,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
5969,300.0,300,U,2012,8,Bachelor of Commerce,BOC,,,,,,,,0,<18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
77841,300.0,300,U,2012,7,Bachelor of Commerce,BOC,MC-ENG,300.0,400.0,U,2014.0,7.0,Master of Engineering,1,18,,1,Not English,,Not Entered, 
33560,300.0,603,U,2012,8,Bachelor of Science,BSC,MC-DVETMED,400.0,251.0,U,2015.0,1.0,Doctor of Veterinary Medicine,0,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
90863,300.0,500,U,2012,8,Bachelor of Biomedicine,BOB,MC-DMED,400.0,500.0,U,2016.0,3.0,Doctor of Medicine,0,<18,VIC,0,Not English,Band6 - 98.00 - 99.85,Not Entered, 
28324,300.0,100,U,2012,9,Bachelor of Arts,BOA,MC-IB,200.0,300.0,U,2016.0,8.0,Master of International Business,0,<18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
91876,300.0,300,U,2012,8,Bachelor of Commerce,BOC,MC-JURISD,300.0,732.0,U,2016.0,4.0,Juris Doctor,1,<18,VIC,0,Not English,Band6 - 98.00 - 99.85,Not Entered, 
23952,300.0,603,U,2012,4,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2015.0,6.0,Master of Engineering,1,20-21,VIC,0,English,Band1 - <80,Not Entered, 
92075,300.0,603,U,2012,8,Bachelor of Science,BSC,MC-DVETMED,400.0,251.0,U,2015.0,1.0,Doctor of Veterinary Medicine,1,<18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
146184,300.0,603,U,2012,8,Bachelor of Science,BSC,MC-DPHYSIO,300.0,500.0,U,2015.0,6.0,Doctor of Physiotherapy,0,18,VIC,0,Not English,Band4 - 90.00 - 94.95,Not Entered, 
113483,300.0,603,U,2012,9,Bachelor of Science,BSC,MC-TEACHPR,200.0,460.0,U,2014.0,12.0,Master of Teaching (Primary),0,18,,1,English,,Not Entered, 
78112,300.0,100,U,2012,12,Bachelor of Arts,BOA,,,,,,,,0,<18,VIC,0,Not English,Band4 - 90.00 - 94.95,Not Entered, 
177779,300.0,500,U,2012,9,Bachelor of Biomedicine,BOB,MC-DMED,400.0,500.0,U,2016.0,3.0,Doctor of Medicine,1,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
146403,300.0,603,U,2012,7,Bachelor of Science,BSC,GD-SURGANT,100.0,876.0,U,2018.0,1.0,Graduate Diploma in Surgical Anatomy,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
129955,300.0,500,U,2012,8,Bachelor of Biomedicine,BOB,MC-DMED,400.0,500.0,U,2016.0,3.0,Doctor of Medicine,1,<18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
78661,300.0,300,U,2012,8,Bachelor of Commerce,BOC,MC-ENG,300.0,400.0,U,2016.0,2.0,Master of Engineering,1,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
78630,300.0,100,U,2012,8,Bachelor of Arts,BOA,,,,,,,,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
185555,300.0,500,U,2012,8,Bachelor of Biomedicine,BOB,MC-DMED,400.0,500.0,U,2016.0,3.0,Doctor of Medicine,1,18,,1,English,,Not Entered, 
146332,300.0,603,U,2012,8,Bachelor of Science,BSC,MC-DDENSUR,400.0,500.0,U,2016.0,1.0,Doctor of Dental Surgery,0,<18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
171064,300.0,603,U,2012,8,Bachelor of Science,BSC,MC-DVETMED,400.0,251.0,U,2015.0,1.0,Doctor of Veterinary Medicine,0,<18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
54266,300.0,500,U,2012,8,Bachelor of Biomedicine,BOB,MC-DMED,400.0,500.0,U,2016.0,3.0,Doctor of Medicine,1,18,VIC,0,English,Band7 - 99.90+,Not Entered, 
54261,300.0,500,U,2012,8,Bachelor of Biomedicine,BOB,MC-DMED,400.0,500.0,U,2017.0,3.0,Doctor of Medicine,0,<18,VIC,0,English,Band7 - 99.90+,Not Entered, 
17428,300.0,603,U,2012,8,Bachelor of Science,BSC,MC-DMED,400.0,500.0,U,2017.0,3.0,Doctor of Medicine,0,<18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
23962,300.0,702,U,2012,8,Bachelor of Environments,BOE,,,,,,,,1,25-29,,1,Not English,,Not Entered, 
37608,300.0,100,U,2012,9,Bachelor of Arts,BOA,MC-TEACHPR,200.0,460.0,U,2015.0,12.0,Master of Teaching (Primary),0,18,VIC,0,English,Band4 - 90.00 - 94.95,English & Work Exp., 
43174,300.0,500,U,2012,8,Bachelor of Biomedicine,BOB,GC-CLINUS,50.0,876.0,HAW,2018.0,4.0,Graduate Certificate in Clinical Ultrasound,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
37575,300.0,702,U,2012,8,Bachelor of Environments,BOE,MC-URPL,200.0,702.0,U,2015.0,8.0,Master of Urban Planning,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
97702,300.0,500,U,2012,8,Bachelor of Biomedicine,BOB,MC-DDENSUR,400.0,500.0,U,2016.0,1.0,Doctor of Dental Surgery,1,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
97705,300.0,100,U,2012,7,Bachelor of Arts,BOA,MC-MGTMKTS,150.0,300.0,U,2015.0,3.0,Master of Management (Marketing),0,<18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
64017,100.0,100,U,2012,7,Bachelor of Arts (Degree with Honours),BOA,,,,,,,,1,22-24,WA,0,English,,Not Entered, 
43257,300.0,300,U,2012,8,Bachelor of Commerce,BOC,,,,,,,,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
146233,300.0,300,U,2012,9,Bachelor of Commerce,BOC,,,,,,,,0,18,,0,Not English,,Not Entered, 
140235,300.0,300,U,2012,8,Bachelor of Commerce,BOC,MC-JURISD,300.0,732.0,U,2015.0,8.0,Juris Doctor,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
53946,300.0,100,U,2012,8,Bachelor of Arts,BOA,MC-JURISD,300.0,732.0,U,2015.0,9.0,Juris Doctor,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
53918,300.0,300,U,2012,8,Bachelor of Commerce,BOC,MC-JURISD,300.0,732.0,U,2016.0,3.0,Juris Doctor,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
53916,300.0,500,U,2012,8,Bachelor of Biomedicine,BOB,MC-DMED,400.0,500.0,U,2016.0,3.0,Doctor of Medicine,0,19,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
180816,300.0,100,U,2012,7,Bachelor of Arts,BOA,MC-JURISD,300.0,732.0,U,2015.0,9.0,Juris Doctor,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
17232,300.0,100,U,2012,7,Bachelor of Arts,BOA,MC-MGTS,150.0,300.0,U,2014.0,4.0,Master of Management,1,18,,1,Not English,,Not Entered, 
63902,300.0,603,U,2012,8,Bachelor of Science,BSC,244CW,200.0,500.0,U,2016.0,8.0,Master of Public Health,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
182385,300.0,100,U,2012,4,Bachelor of Arts(Media and Communications),BOA,,,,,,,,0,25-29,,0,Not English,Band1 - <80,Not Entered, 
141603,300.0,300,U,2012,8,Bachelor of Commerce,BOC,,,,,,,,1,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
51733,300.0,100,U,2012,8,Bachelor of Arts,BOA,MC-TEACHPR,200.0,460.0,U,2014.0,11.0,Master of Teaching (Primary),0,19,,1,Not English,,Not Entered, 
150606,300.0,500,U,2012,8,Bachelor of Biomedicine,BOB,,,,,,,,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
35064,100.0,100,U,2012,8,Bachelor of Arts (Degree with Honours),BOA,102EU,100.0,100.0,U,2014.0,4.0,Master of Arts (Professional and Applied Ethics),1,25-29,VIC,0,English,,Not Entered, 
122815,300.0,300,U,2012,8,Bachelor of Commerce,BOC,MC-FIN,200.0,300.0,U,2014.0,9.0,Master of Finance,1,19,QLD,1,Not English,Band6 - 98.00 - 99.85,Not Entered, 
13053,300.0,100,U,2012,8,Bachelor of Arts,BOA,,,,,,,,0,20-21,,0,Not English,Band3 - 85.00 - 89.95,Not Entered, 
172906,300.0,100,U,2012,8,Bachelor of Arts(Media and Communications),BOA,MC-NURSC,200.0,500.0,U,2014.0,6.0,Master of Nursing Science,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
142752,300.0,603,U,2012,8,Bachelor of Science,BSC,,,,,,,,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
26553,300.0,702,U,2012,8,Bachelor of Environments,BOE,MC-URBDES,200.0,702.0,U,2016.0,1.0,Master of Urban Design,1,18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
144149,300.0,603,U,2012,8,Bachelor of Science,BSC,MC-DMED,400.0,500.0,U,2017.0,3.0,Doctor of Medicine,0,<18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
155947,300.0,603,U,2012,10,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2015.0,3.0,Master of Engineering,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
10823,300.0,702,U,2012,7,Bachelor of Environments,BOE,441ME,200.0,200.0,U,2015.0,2.0,Master of Environment,0,18,,0,Not English,,Not Entered, 
12936,300.0,500,U,2012,8,Bachelor of Biomedicine,BOB,MC-DMED,400.0,500.0,U,2016.0,3.0,Doctor of Medicine,1,18,NSW,0,English,Band4 - 90.00 - 94.95,Not Entered, 
70425,300.0,100,U,2012,8,Bachelor of Arts,BOA,MC-JURISD,300.0,732.0,U,2016.0,2.0,Juris Doctor,0,18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
173839,300.0,603,U,2012,8,Bachelor of Science,BSC,MC-DMED,400.0,500.0,U,2016.0,3.0,Doctor of Medicine,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
181681,300.0,300,U,2012,8,Bachelor of Commerce,BOC,MC-JURISD,300.0,732.0,U,2016.0,3.0,Juris Doctor,1,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
119473,300.0,100,U,2012,3,Bachelor of Arts(Media and Communications),BOA,MC-ENTR,150.0,300.0,U,2016.0,11.0,Master of Entrepreneurship,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
47428,300.0,100,U,2012,8,Bachelor of Arts,BOA,MC-JURISD,300.0,732.0,U,2015.0,8.0,Juris Doctor,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
49316,300.0,100,U,2012,6,Bachelor of Arts(Media and Communications),BOA,MC-TEACHSA,200.0,460.0,U,2015.0,4.0,Master of Teaching (Secondary),0,<18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
35188,300.0,603,U,2012,8,Bachelor of Science,BSC,MC-DVETMED,400.0,251.0,U,2015.0,1.0,Doctor of Veterinary Medicine,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
155633,300.0,500,U,2012,8,Bachelor of Biomedicine,BOB,MC-DOPTOM,400.0,603.0,U,2017.0,1.0,Doctor of Optometry,0,<18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
163655,300.0,300,U,2012,4,Bachelor of Commerce,BOC,MC-MKTCOMM,200.0,100.0,U,2019.0,8.0,Master of Marketing Communications,0,19,,1,English,,IELTS,7.5
119671,300.0,702,U,2012,7,Bachelor of Environments,BOE,MC-ENG,300.0,400.0,U,2014.0,7.0,Master of Engineering,0,19,,0,Not English,,Not Entered, 
173106,300.0,603,U,2012,8,Bachelor of Science,BSC,MC-DPHYSIO,300.0,500.0,U,2015.0,6.0,Doctor of Physiotherapy,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
173939,300.0,702,U,2012,8,Bachelor of Environments,BOE,MC-LARCH2Y,200.0,702.0,U,2015.0,3.0,Master of Landscape Architecture,0,18,VIC,0,English,Band2 - 80.00 - 84.95,Not Entered, 
36080,300.0,500,U,2012,8,Bachelor of Biomedicine,BOB,MC-DMED,400.0,500.0,U,2016.0,3.0,Doctor of Medicine,1,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
90076,300.0,702,U,2012,8,Bachelor of Environments,BOE,MC-ARCH,300.0,702.0,U,2016.0,3.0,Master of Architecture,0,18,VIC,1,Not English,,Not Entered, 
123009,300.0,100,U,2012,7,Bachelor of Arts,BOA,MC-JURISD,300.0,732.0,U,2015.0,8.0,Juris Doctor,1,18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
73772,300.0,702,U,2012,8,Bachelor of Environments,BOE,MC-ARCH2Y,200.0,702.0,U,2014.0,6.0,Master of Architecture,1,19,VIC,1,Not English,Band4 - 90.00 - 94.95,Not Entered, 
123530,300.0,300,U,2012,9,Bachelor of Commerce,BOC,MC-ENG,300.0,400.0,U,2014.0,8.0,Master of Engineering,1,20-21,VIC,1,Not English,Band4 - 90.00 - 94.95,Not Entered, 
102581,300.0,603,U,2012,7,Bachelor of Science,BSC,MC-DDENSUR,400.0,500.0,U,2016.0,1.0,Doctor of Dental Surgery,0,18,VIC,0,Not English,Band5 - 95.00 - 97.95,Not Entered, 
102497,300.0,603,U,2012,8,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2014.0,7.0,Master of Engineering,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
13574,300.0,603,U,2012,8,Bachelor of Science,BSC,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
10234,300.0,500,U,2012,8,Bachelor of Biomedicine,BOB,MC-DMED,400.0,500.0,U,2016.0,3.0,Doctor of Medicine,1,19,,0,English,Band6 - 98.00 - 99.85,Not Entered, 
150520,300.0,603,U,2012,9,Bachelor of Science,BSC,MC-DMED,400.0,500.0,U,2017.0,3.0,Doctor of Medicine,0,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
34882,300.0,603,U,2012,8,Bachelor of Science,BSC,MC-DDENSUR,400.0,500.0,U,2016.0,1.0,Doctor of Dental Surgery,1,20-21,,1,English,,Not Entered, 
34886,300.0,603,U,2012,8,Bachelor of Science,BSC,MC-SCIBIT,200.0,603.0,U,2014.0,7.0,Master of Biotechnology,0,18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
13496,300.0,500,U,2012,8,Bachelor of Biomedicine,BOB,,,,,,,,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
46921,300.0,702,U,2012,8,Bachelor of Environments,BOE,MC-ENG,300.0,400.0,U,2015.0,7.0,Master of Engineering,1,18,,0,English,,Not Entered, 
35228,300.0,300,U,2012,7,Bachelor of Commerce,BOC,MC-FIN,200.0,300.0,U,2015.0,10.0,Master of Finance,1,18,VIC,0,Not English,Band6 - 98.00 - 99.85,Not Entered, 
25366,300.0,100,U,2012,8,Bachelor of Arts,BOA,MC-EMA,200.0,100.0,U,2014.0,2.0,Executive Master of Arts,1,18,,0,English,Band1 - <80,Not Entered, 
